scenario,policy,scenario_seed,requests,delivered,on_time,rejected,travel_ticks,total_delay,reward,unfinished,on_time_rate,completion_rate,mean_delay,travel_per_delivery
demand_surge,batching,110049,24,14,4,10,44,40,16.600000000000023,0,0.16666666666666666,0.5833333333333334,2.857142857142857,3.142857142857143
demand_surge,batching,110050,27,14,7,13,43,38,-5.6499999999999915,0,0.25925925925925924,0.5185185185185185,2.7142857142857144,3.0714285714285716
demand_surge,batching,110051,22,15,9,5,44,13,64.60000000000001,2,0.4090909090909091,0.6818181818181818,0.8666666666666667,2.933333333333333
demand_surge,batching,110052,21,15,11,6,45,13,77.15,0,0.5238095238095238,0.7142857142857143,0.8666666666666667,3.0
demand_surge,batching,110053,21,11,4,10,40,41,-12.699999999999985,0,0.19047619047619047,0.5238095238095238,3.727272727272727,3.6363636363636362
demand_surge,batching,110054,23,15,9,6,46,20,53.80000000000001,2,0.391304347826087,0.6521739130434783,1.3333333333333333,3.066666666666667
demand_surge,batching,110055,26,14,5,12,44,37,2.700000000000009,0,0.19230769230769232,0.5384615384615384,2.642857142857143,3.142857142857143
demand_surge,batching,110056,23,14,5,9,46,71,2.2000000000000064,0,0.21739130434782608,0.6086956521739131,5.071428571428571,3.2857142857142856
demand_surge,batching,110057,20,12,5,6,43,22,21.349999999999994,2,0.25,0.6,1.8333333333333333,3.5833333333333335
demand_surge,batching,110058,20,17,17,3,44,0,130.60000000000014,0,0.85,0.85,0.0,2.588235294117647
demand_surge,batching,110059,23,14,9,7,45,25,28.44999999999996,2,0.391304347826087,0.6086956521739131,1.7857142857142858,3.2142857142857144
demand_surge,batching,110060,18,15,11,2,46,12,100.80000000000011,1,0.6111111111111112,0.8333333333333334,0.8,3.066666666666667
demand_surge,batching,110061,21,13,5,6,44,31,24.00000000000001,2,0.23809523809523808,0.6190476190476191,2.3846153846153846,3.3846153846153846
demand_surge,batching,110062,27,18,13,8,44,12,84.20000000000005,1,0.48148148148148145,0.6666666666666666,0.6666666666666666,2.4444444444444446
demand_surge,batching,110063,17,15,14,2,41,3,117.55000000000007,0,0.8235294117647058,0.8823529411764706,0.2,2.7333333333333334
demand_surge,batching,110064,21,16,11,5,43,9,98.65000000000003,0,0.5238095238095238,0.7619047619047619,0.5625,2.6875
demand_surge,batching,110065,21,12,7,7,45,18,16.149999999999984,2,0.3333333333333333,0.5714285714285714,1.5,3.75
demand_surge,batching,110066,22,17,14,5,42,10,108.30000000000013,0,0.6363636363636364,0.7727272727272727,0.5882352941176471,2.4705882352941178
demand_surge,batching,110067,19,15,9,4,44,18,90.00000000000003,0,0.47368421052631576,0.7894736842105263,1.2,2.933333333333333
demand_surge,batching,110068,16,15,13,1,43,2,125.55000000000007,0,0.8125,0.9375,0.13333333333333333,2.8666666666666667
demand_surge,batching,110069,20,15,8,5,40,14,86.19999999999999,0,0.4,0.75,0.9333333333333333,2.6666666666666665
demand_surge,batching,110070,18,15,10,3,41,18,99.05000000000007,0,0.5555555555555556,0.8333333333333334,1.2,2.7333333333333334
demand_surge,batching,110071,16,14,8,2,42,12,100.90000000000002,0,0.5,0.875,0.8571428571428571,3.0
demand_surge,batching,110072,26,16,14,10,40,9,59.69999999999998,0,0.5384615384615384,0.6153846153846154,0.5625,2.5
demand_surge,batching,110073,26,15,9,11,39,15,37.849999999999994,0,0.34615384615384615,0.5769230769230769,1.0,2.6
demand_surge,batching,110074,19,15,9,4,45,13,93.15000000000002,0,0.47368421052631576,0.7894736842105263,0.8666666666666667,3.0
demand_surge,batching,110075,22,15,9,7,45,16,67.04999999999998,0,0.4090909090909091,0.6818181818181818,1.0666666666666667,3.0
demand_surge,batching,110076,24,14,8,10,44,23,28.500000000000014,0,0.3333333333333333,0.5833333333333334,1.6428571428571428,3.142857142857143
demand_surge,batching,110077,20,15,11,5,41,11,87.94999999999999,0,0.55,0.75,0.7333333333333333,2.7333333333333334
demand_surge,batching,110078,22,15,9,7,41,19,66.35,0,0.4090909090909091,0.6818181818181818,1.2666666666666666,2.7333333333333334
demand_surge,batching,110079,20,17,14,3,45,4,127.45000000000006,0,0.7,0.85,0.23529411764705882,2.6470588235294117
demand_surge,batching,110080,26,15,8,11,45,25,28.749999999999993,0,0.3076923076923077,0.5769230769230769,1.6666666666666667,3.0
demand_surge,batching,110081,26,17,9,9,46,20,67.89999999999998,0,0.34615384615384615,0.6538461538461539,1.1764705882352942,2.7058823529411766
demand_surge,batching,110082,18,16,14,1,44,2,125.1000000000001,1,0.7777777777777778,0.8888888888888888,0.125,2.75
demand_surge,batching,110083,20,14,9,4,45,14,65.75000000000006,2,0.45,0.7,1.0,3.2142857142857144
demand_surge,batching,110084,19,15,8,3,46,30,80.90000000000005,1,0.42105263157894735,0.7894736842105263,2.0,3.066666666666667
demand_surge,batching,110085,21,15,12,5,42,6,81.7,1,0.5714285714285714,0.7142857142857143,0.4,2.8
demand_surge,batching,110086,21,14,10,7,43,15,58.44999999999997,0,0.47619047619047616,0.6666666666666666,1.0714285714285714,3.0714285714285716
demand_surge,batching,110087,28,11,5,15,45,43,-83.75000000000003,2,0.17857142857142858,0.39285714285714285,3.909090909090909,4.090909090909091
demand_surge,batching,110088,22,15,15,5,46,0,75.10000000000005,2,0.6818181818181818,0.6818181818181818,0.0,3.066666666666667
demand_surge,batching,110089,19,13,8,5,43,14,57.149999999999984,1,0.42105263157894735,0.6842105263157895,1.0769230769230769,3.3076923076923075
demand_surge,batching,110090,23,11,5,11,42,45,-36.400000000000006,1,0.21739130434782608,0.4782608695652174,4.090909090909091,3.8181818181818183
demand_surge,batching,110091,26,16,10,10,44,14,54.800000000000004,0,0.38461538461538464,0.6153846153846154,0.875,2.75
demand_surge,batching,110092,24,15,11,7,43,14,46.150000000000034,2,0.4583333333333333,0.625,0.9333333333333333,2.8666666666666667
demand_surge,batching,110093,29,13,5,14,46,31,-42.09999999999999,2,0.1724137931034483,0.4482758620689655,2.3846153846153846,3.5384615384615383
demand_surge,batching,110094,19,16,12,2,45,6,116.05000000000015,1,0.631578947368421,0.8421052631578947,0.375,2.8125
demand_surge,batching,110095,23,15,10,7,45,13,59.750000000000014,1,0.43478260869565216,0.6521739130434783,0.8666666666666667,3.0
demand_surge,batching,110096,21,16,13,4,42,8,99.7000000000001,1,0.6190476190476191,0.7619047619047619,0.5,2.625
demand_surge,batching,110097,23,14,6,9,46,28,32.30000000000001,0,0.2608695652173913,0.6086956521739131,2.0,3.2857142857142856
demand_surge,batching,110098,23,16,11,7,43,14,79.15000000000002,0,0.4782608695652174,0.6956521739130435,0.875,2.6875
demand_surge,batching,110099,15,14,13,1,32,1,120.10000000000002,0,0.8666666666666667,0.9333333333333333,0.07142857142857142,2.2857142857142856
demand_surge,batching,110100,21,14,7,6,44,28,45.500000000000014,1,0.3333333333333333,0.6666666666666666,2.0,3.142857142857143
demand_surge,batching,110101,23,14,10,9,45,16,41.04999999999997,0,0.43478260869565216,0.6086956521739131,1.1428571428571428,3.2142857142857144
demand_surge,batching,110102,21,16,9,5,46,23,87.80000000000001,0,0.42857142857142855,0.7619047619047619,1.4375,2.875
demand_surge,batching,110103,22,14,9,8,39,12,53.94999999999998,0,0.4090909090909091,0.6363636363636364,0.8571428571428571,2.7857142857142856
demand_surge,batching,110104,23,12,5,9,43,24,-0.550000000000022,2,0.21739130434782608,0.5217391304347826,2.0,3.5833333333333335
demand_surge,batching,110105,22,13,7,8,43,23,26.85,1,0.3181818181818182,0.5909090909090909,1.7692307692307692,3.3076923076923075
demand_surge,batching,110106,18,18,18,0,42,0,165.30000000000013,0,1.0,1.0,0.0,2.3333333333333335
demand_surge,batching,110107,22,14,11,8,38,9,56.400000000000006,0,0.5,0.6363636363636364,0.6428571428571429,2.7142857142857144
demand_surge,batching,110108,14,12,7,2,39,9,84.05000000000005,0,0.5,0.8571428571428571,0.75,3.25
demand_surge,batching,110109,22,14,6,8,41,25,44.149999999999984,0,0.2727272727272727,0.6363636363636364,1.7857142857142858,2.9285714285714284
demand_surge,batching,110110,24,13,10,10,43,14,14.350000000000001,1,0.4166666666666667,0.5416666666666666,1.0769230769230769,3.3076923076923075
demand_surge,batching,110111,22,15,11,6,44,11,67.40000000000002,1,0.5,0.6818181818181818,0.7333333333333333,2.933333333333333
demand_surge,batching,110112,25,15,12,8,45,15,39.549999999999976,2,0.48,0.6,1.0,3.0
demand_surge,batching,110113,23,18,17,5,42,3,123.20000000000006,0,0.7391304347826086,0.782608695652174,0.16666666666666666,2.3333333333333335
demand_surge,batching,110114,17,15,13,2,44,6,114.40000000000006,0,0.7647058823529411,0.8823529411764706,0.4,2.933333333333333
demand_surge,batching,110115,22,14,10,6,44,22,39.60000000000001,2,0.45454545454545453,0.6363636363636364,1.5714285714285714,3.142857142857143
demand_surge,batching,110116,24,15,9,8,45,22,46.14999999999999,1,0.375,0.625,1.4666666666666666,3.0
demand_surge,batching,110117,23,17,9,6,45,32,83.85000000000001,0,0.391304347826087,0.7391304347826086,1.8823529411764706,2.6470588235294117
demand_surge,batching,110118,25,17,9,8,46,23,73.8,0,0.36,0.68,1.3529411764705883,2.7058823529411766
demand_surge,batching,110119,21,13,5,7,45,31,25.749999999999996,1,0.23809523809523808,0.6190476190476191,2.3846153846153846,3.4615384615384617
demand_surge,batching,110120,23,16,11,6,44,21,70.40000000000006,1,0.4782608695652174,0.6956521739130435,1.3125,2.75
demand_surge,batching,110121,21,16,12,5,43,8,99.35000000000002,0,0.5714285714285714,0.7619047619047619,0.5,2.6875
demand_surge,batching,110122,23,15,9,7,45,14,59.749999999999986,1,0.391304347826087,0.6521739130434783,0.9333333333333333,3.0
demand_surge,batching,110123,18,18,18,0,43,0,164.95000000000013,0,1.0,1.0,0.0,2.388888888888889
demand_surge,batching,110124,24,14,8,8,45,23,26.749999999999993,2,0.3333333333333333,0.5833333333333334,1.6428571428571428,3.2142857142857144
demand_surge,batching,110125,26,16,11,10,44,13,55.499999999999986,0,0.4230769230769231,0.6153846153846154,0.8125,2.75
demand_surge,batching,110126,23,15,11,8,43,19,57.64999999999997,0,0.4782608695652174,0.6521739130434783,1.2666666666666666,2.8666666666666667
demand_surge,batching,110127,24,14,6,10,41,27,26.750000000000007,0,0.25,0.5833333333333334,1.9285714285714286,2.9285714285714284
demand_surge,batching,110128,18,11,5,5,42,24,12.699999999999989,2,0.2777777777777778,0.6111111111111112,2.1818181818181817,3.8181818181818183
demand_surge,batching,110129,25,13,7,12,40,28,0.40000000000001923,0,0.28,0.52,2.1538461538461537,3.076923076923077
demand_surge,batching,110130,21,12,7,6,43,22,7.0499999999999865,3,0.3333333333333333,0.5714285714285714,1.8333333333333333,3.5833333333333335
demand_surge,batching,110131,21,16,14,5,45,4,101.45000000000005,0,0.6666666666666666,0.7619047619047619,0.25,2.8125
demand_surge,batching,110132,27,14,9,13,42,31,-0.40000000000000213,0,0.3333333333333333,0.5185185185185185,2.2142857142857144,3.0
demand_surge,batching,110133,22,14,8,8,38,13,53.59999999999999,0,0.36363636363636365,0.6363636363636364,0.9285714285714286,2.7142857142857144
demand_surge,batching,110134,24,20,17,4,46,4,149.10000000000008,0,0.7083333333333334,0.8333333333333334,0.2,2.3
demand_surge,batching,110135,25,15,8,9,46,15,42.69999999999999,1,0.32,0.6,1.0,3.066666666666667
demand_surge,batching,110136,27,16,9,11,46,27,37.0,0,0.3333333333333333,0.5925925925925926,1.6875,2.875
demand_surge,batching,110137,15,12,10,3,33,4,81.65000000000002,0,0.6666666666666666,0.8,0.3333333333333333,2.75
demand_surge,batching,110138,16,15,12,1,42,13,118.20000000000005,0,0.75,0.9375,0.8666666666666667,2.8
demand_surge,batching,110139,27,15,7,10,46,24,20.39999999999998,2,0.25925925925925924,0.5555555555555556,1.6,3.066666666666667
demand_surge,batching,110140,28,18,15,10,40,3,83.89999999999998,0,0.5357142857142857,0.6428571428571429,0.16666666666666666,2.2222222222222223
demand_surge,batching,110141,21,17,12,4,46,11,114.20000000000012,0,0.5714285714285714,0.8095238095238095,0.6470588235294118,2.7058823529411766
demand_surge,batching,110142,23,15,7,7,46,24,52.400000000000006,1,0.30434782608695654,0.6521739130434783,1.6,3.066666666666667
demand_surge,batching,110143,20,16,12,4,43,5,109.45000000000007,0,0.6,0.8,0.3125,2.6875
demand_surge,batching,110144,21,15,9,4,45,18,72.25000000000003,2,0.42857142857142855,0.7142857142857143,1.2,3.0
demand_surge,batching,110145,21,14,12,7,41,4,66.85,0,0.5714285714285714,0.6666666666666666,0.2857142857142857,2.9285714285714284
demand_surge,batching,110146,25,16,9,9,42,20,59.299999999999976,0,0.36,0.64,1.25,2.625
demand_surge,batching,110147,28,15,5,13,45,41,1.550000000000014,0,0.17857142857142858,0.5357142857142857,2.7333333333333334,3.0
demand_surge,batching,110148,25,17,13,8,39,6,88.15,0,0.52,0.68,0.35294117647058826,2.2941176470588234
demand_surge,batching,110149,21,16,12,4,43,6,100.7500000000001,1,0.5714285714285714,0.7619047619047619,0.375,2.6875
demand_surge,batching,110150,19,14,10,5,42,10,78.30000000000004,0,0.5263157894736842,0.7368421052631579,0.7142857142857143,3.0
demand_surge,batching,110151,22,16,14,5,46,4,93.10000000000002,1,0.6363636363636364,0.7272727272727273,0.25,2.875
demand_surge,batching,110152,20,13,3,7,43,34,35.15,0,0.15,0.65,2.6153846153846154,3.3076923076923075
demand_surge,batching,110153,23,16,12,7,42,5,85.80000000000001,0,0.5217391304347826,0.6956521739130435,0.3125,2.625
demand_surge,batching,110154,24,17,16,7,44,4,95.80000000000001,0,0.6666666666666666,0.7083333333333334,0.23529411764705882,2.588235294117647
demand_surge,batching,110155,21,16,15,5,40,1,105.30000000000001,0,0.7142857142857143,0.7619047619047619,0.0625,2.5
demand_surge,batching,110156,23,17,12,6,43,8,101.35000000000007,0,0.5217391304347826,0.7391304347826086,0.47058823529411764,2.5294117647058822
demand_surge,batching,110157,19,17,15,2,42,3,137.20000000000007,0,0.7894736842105263,0.8947368421052632,0.17647058823529413,2.4705882352941178
demand_surge,batching,110158,26,14,7,10,44,29,8.300000000000004,2,0.2692307692307692,0.5384615384615384,2.0714285714285716,3.142857142857143
demand_surge,batching,110159,27,18,12,9,42,15,82.8,0,0.4444444444444444,0.6666666666666666,0.8333333333333334,2.3333333333333335
demand_surge,batching,110160,22,18,17,4,43,2,131.55000000000007,0,0.7727272727272727,0.8181818181818182,0.1111111111111111,2.388888888888889
demand_surge,batching,110161,20,16,13,4,44,4,109.80000000000008,0,0.65,0.8,0.25,2.75
demand_surge,batching,110162,21,11,4,9,44,41,-14.100000000000009,1,0.19047619047619047,0.5238095238095238,3.727272727272727,4.0
demand_surge,batching,110163,22,14,8,8,41,23,45.54999999999999,0,0.36363636363636365,0.6363636363636364,1.6428571428571428,2.9285714285714284
demand_surge,batching,110164,26,17,12,9,43,9,76.64999999999998,0,0.46153846153846156,0.6538461538461539,0.5294117647058824,2.5294117647058822
demand_surge,batching,110165,21,15,10,6,45,21,71.55,0,0.47619047619047616,0.7142857142857143,1.4,3.0
demand_surge,batching,110166,27,15,7,12,45,38,11.65,0,0.25925925925925924,0.5555555555555556,2.533333333333333,3.0
demand_surge,batching,110167,17,16,15,1,44,2,135.20000000000007,0,0.8823529411764706,0.9411764705882353,0.125,2.75
demand_surge,batching,110168,21,15,10,4,46,14,73.30000000000005,2,0.47619047619047616,0.7142857142857143,0.9333333333333333,3.066666666666667
demand_surge,batching,110169,25,17,12,8,42,13,82.19999999999999,0,0.48,0.68,0.7647058823529411,2.4705882352941178
demand_surge,batching,110170,23,17,9,6,44,19,93.30000000000003,0,0.391304347826087,0.7391304347826086,1.1176470588235294,2.588235294117647
demand_surge,batching,110171,21,15,9,5,46,28,65.6,1,0.42857142857142855,0.7142857142857143,1.8666666666666667,3.066666666666667
demand_surge,batching,110172,19,16,14,2,43,4,118.15000000000012,1,0.7368421052631579,0.8421052631578947,0.25,2.6875
demand_surge,batching,110173,22,18,16,4,43,3,130.85000000000008,0,0.7272727272727273,0.8181818181818182,0.16666666666666666,2.388888888888889
demand_surge,batching,110174,24,15,7,9,46,40,33.9,0,0.2916666666666667,0.625,2.6666666666666665,3.066666666666667
demand_surge,batching,110175,24,15,11,8,43,9,56.649999999999984,1,0.4583333333333333,0.625,0.6,2.8666666666666667
demand_surge,batching,110176,25,16,11,9,45,20,58.24999999999997,0,0.44,0.64,1.25,2.8125
demand_surge,batching,110177,23,17,9,6,46,12,97.50000000000003,0,0.391304347826087,0.7391304347826086,0.7058823529411765,2.7058823529411766
demand_surge,batching,110178,17,14,5,3,45,40,72.25000000000001,0,0.29411764705882354,0.8235294117647058,2.857142857142857,3.2142857142857144
demand_surge,batching,110179,21,15,6,5,46,33,62.800000000000004,1,0.2857142857142857,0.7142857142857143,2.2,3.066666666666667
demand_surge,batching,110180,19,14,11,5,42,6,81.09999999999998,0,0.5789473684210527,0.7368421052631579,0.42857142857142855,3.0
demand_surge,batching,110181,18,14,7,4,45,18,79.65,0,0.3888888888888889,0.7777777777777778,1.2857142857142858,3.2142857142857144
demand_surge,batching,110182,19,14,11,5,37,8,81.44999999999997,0,0.5789473684210527,0.7368421052631579,0.5714285714285714,2.642857142857143
demand_surge,batching,110183,28,17,13,11,41,12,59.249999999999964,0,0.4642857142857143,0.6071428571428571,0.7058823529411765,2.411764705882353
demand_surge,batching,110184,19,16,13,2,45,13,107.65000000000009,1,0.6842105263157895,0.8421052631578947,0.8125,2.8125
demand_surge,batching,110185,21,15,11,5,46,4,83.10000000000007,1,0.5238095238095238,0.7142857142857143,0.26666666666666666,3.066666666666667
demand_surge,batching,110186,16,15,12,1,43,8,121.35000000000007,0,0.75,0.9375,0.5333333333333333,2.8666666666666667
demand_surge,batching,110187,25,15,8,10,45,21,39.54999999999998,0,0.32,0.6,1.4,3.0
demand_surge,batching,110188,21,14,6,7,44,25,51.099999999999994,0,0.2857142857142857,0.6666666666666666,1.7857142857142858,3.142857142857143
demand_surge,batching,110189,18,15,11,3,40,19,98.70000000000005,0,0.6111111111111112,0.8333333333333334,1.2666666666666666,2.6666666666666665
demand_surge,batching,110190,25,14,6,11,46,28,16.29999999999999,0,0.24,0.56,2.0,3.2857142857142856
demand_surge,batching,110191,19,17,14,2,45,7,133.35000000000008,0,0.7368421052631579,0.8947368421052632,0.4117647058823529,2.6470588235294117
demand_surge,batching,110192,22,16,11,6,46,16,84.7,0,0.5,0.7272727272727273,1.0,2.875
demand_surge,batching,110193,22,16,10,6,44,27,77.70000000000003,0,0.45454545454545453,0.7272727272727273,1.6875,2.75
demand_surge,batching,110194,24,17,12,7,46,10,90.90000000000005,0,0.5,0.7083333333333334,0.5882352941176471,2.7058823529411766
